ark_id,url,title,collection,room,current_location,is_on_display,artist_name,artist_wikidata,height_cm,width_cm,materials_and_techniques,place_of_creation,provenance,acquisition_mode,acquisition_year,start_year,end_year,tags,tag_count,is_mnr,creation_year,painting_age,years_in_collection,area_cm2,has_known_artist,area_quartile,collection_age_band,acquisition_type_en
cl010327148,https://collections.louvre.fr/ark:/53355/cl010327148,Portrait de Muhammad Shah Qadjar (1834 - 1848),Département des Arts de l'Islam,,"Shanghai (Chine), Pudong Art Museum",0,Muhammad Hasan Afshar,Q93462747,165.0,116.0,"Matériau : Toile
Matériau/Technique : Huile sur toile",,Tabriz (Monde iranien - Caucase->Iran) (?),dépôt,1971.0,1837.0,1838.0,,0,False,1837.5,188.5,55.0,19140.0,1,Q4 (largest),41-60,Other
cl010346201,https://collections.louvre.fr/ark:/53355/cl010346201,peinture murale ; fragment,"Département des Antiquités grecques, étrusques et romaines",,"Bayonne (France), Musée Bonnat-Helleu",0,,,,,"Matériau : pierre (?), plâtre
Technique : peinture (rouge), peinture (noire), peinture (bleue), peinture (blanche), stuqué",Boscoréale,,,,-100.0,100.0,,0,False,0.0,2026.0,,,0,,,Other
cl010363845,https://collections.louvre.fr/ark:/53355/cl010363845,Scène de la vie du Christ (?),Département des Peintures,,non exposé,0,Anonyme,Q4233718,,,toile,,,mode d'acquisition inconnu,,1600.0,1700.0,,0,False,1650.0,376.0,,,0,,,Unknown
cl010363927,https://collections.louvre.fr/ark:/53355/cl010363927,La cananéenne,Département des Peintures,,"Noailles (France), Église de l'Assomption de Notre-Dame",0,Allemagne,,,,toile (Inventaire Napoléon),,,ancienne collection,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Historic Collection
cl010363963,https://collections.louvre.fr/ark:/53355/cl010363963,Le Jugement dernier,Département des Peintures,,Arras (France),0,Pays-Bas du Sud,,,,bois,,,ancienne collection,,1600.0,1650.0,,0,False,1625.0,401.0,,,1,,,Historic Collection
cl010363964,https://collections.louvre.fr/ark:/53355/cl010363964,Le repos en Egypte,Département des Peintures,,Nanterre (France),0,Pays-Bas du Sud,,,,(non mentionné),,,ancienne collection,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010363987,https://collections.louvre.fr/ark:/53355/cl010363987,La Flagellation,Département des Peintures,,Arras (France),0,"Rivalz, Antoine",Q1868680,,,toile,,,ancienne collection,,1675.0,1725.0,,0,False,1700.0,326.0,,,1,,,Historic Collection
cl010364050,https://collections.louvre.fr/ark:/53355/cl010364050,"Mercure, Pallas et Vulcain fournissant des armes à Hercule",Département des Peintures,,"Montpellier (France), Musée Fabre, salle d'exposition",0,"Giordano, Luca",Q332494,,,huile sur toile,,,dation,2014.0,1697.0,,,0,False,1697.0,329.0,12.0,,1,,0-20,Other
cl010364583,https://collections.louvre.fr/ark:/53355/cl010364583,Hugues-Félicité-Robert de Lamennais (1782-1854),Département des Peintures,,non exposé,0,"Guérin, Paulin",Q3372678,,,toile,,,achat,1882.0,1826.0,,,0,False,1826.0,200.0,144.0,,1,,100+,Purchase
cl010364984,https://collections.louvre.fr/ark:/53355/cl010364984,Le Christ mort sur les genoux de la Vierge,Département des Peintures,,"Paris (France), Cathédrale Notre-Dame de Paris",0,"Baugin, Lubin",Q286284,,,,,,saisie révolutionnaire,1793.0,1600.0,1650.0,,0,False,1625.0,401.0,233.0,,1,,100+,Historic Collection
cl010365283,https://collections.louvre.fr/ark:/53355/cl010365283,"La Lecture de la Bible ( ""Un père de famille qui lit la Bible à ses enfants"").",Département des Peintures,,non exposé,0,"Greuze, Jean-Baptiste",Q347139,,,huile sur toile,,,achat par l'État,2012.0,1755.0,,,0,False,1755.0,271.0,14.0,,1,,0-20,Other
cl010365627,https://collections.louvre.fr/ark:/53355/cl010365627,La reine Artémise s'apprêtant à avaler les cendres de son époux Mausole (?),Département des Peintures,"Salle 823, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 823 - Première École de Fontainebleau",1,"Abate, Nicolò dell'",Q333563,,,huile sur toile,,,don de la Société des Amis du Louvre,2016.0,1555.0,,,0,False,1555.0,471.0,10.0,,1,,0-20,Other
cl010365883,https://collections.louvre.fr/ark:/53355/cl010365883,La dévergondée en partie de débauche avec ses compagnons,Département des Peintures,,"Bordeaux (France), Musée des Beaux-Arts, salle d'exposition",0,"Northcote, James",Q3161307,,,toile,,,don manuel,2016.0,1796.0,,,0,False,1796.0,230.0,10.0,,1,,0-20,Other
cl010366323,https://collections.louvre.fr/ark:/53355/cl010366323,La Cananéenne aux pieds de Jésus-Christ,Département des Peintures,,"Paris (France), Ecole nationale supérieure des Beaux-Arts",0,"Gauffier, Louis",Q3262017,,,huile sur toile,,,entrée - Collection de l'Académie royale de Peinture et de Sculpture,,1784.0,,,0,False,1784.0,242.0,,,1,,,Other
cl010366344,https://collections.louvre.fr/ark:/53355/cl010366344,Le Christ dans le temps qu'il va être attaché à la Croix,Département des Peintures,,"Noailles (France), Église de l'Assomption de Notre-Dame",0,"Gillot, Claude",Q559969,,,huile sur toile,,,saisie révolutionnaire,1793.0,,1715.0,,0,False,1715.0,311.0,233.0,,1,,100+,Historic Collection
cl010366487,https://collections.louvre.fr/ark:/53355/cl010366487,Saint Charles Borromée,Département des Peintures,,Plombières-les-Bains (France),0,"Laurent, Paul",,,,toile,,,entrée - Collection de Louis XVIII,1824.0,1824.0,,,0,False,1824.0,202.0,202.0,,1,,100+,Other
cl010366496,https://collections.louvre.fr/ark:/53355/cl010366496,La Flagellation,Département des Peintures,,"Rouen (France), Musée des Beaux-Arts",0,"Marigny, Michel",,,,,,,entrée - Collection de Louis XVIII,1821.0,1821.0,,,0,False,1821.0,205.0,205.0,,1,,100+,Other
cl010366603,https://collections.louvre.fr/ark:/53355/cl010366603,La mort de saint Bruno,Département des Peintures,,"Le Havre (France), Musée d'Art Moderne André Malraux",0,"Hubert, Victor",,,,,,,entrée - Collection de Louis XVIII,1821.0,1821.0,,,0,False,1821.0,205.0,205.0,,1,,100+,Other
cl010366615,https://collections.louvre.fr/ark:/53355/cl010366615,Christ en croix,Département des Peintures,,Le Tilleul (France),0,"Latil, François Vincent Mathieu",Q3086027,,,,,,entrée - Collection de Louis XVIII,1821.0,1821.0,,,0,False,1821.0,205.0,205.0,,1,,100+,Other
cl010366784,https://collections.louvre.fr/ark:/53355/cl010366784,Mercure,Département des Peintures,,"Paris (France), Ecole nationale supérieure des Beaux-Arts",0,"Ingres, Jean-Auguste-Dominique",Q23380,,,huile sur toile,,,commande de l'État,,1809.0,,,0,False,1809.0,217.0,,,1,,,Other
cl010367312,https://collections.louvre.fr/ark:/53355/cl010367312,Sainte Famille,Département des Peintures,,Audour (France),0,France,,,,,,,entrée - Collection de Louis XVIII,1821.0,1821.0,,,0,False,1821.0,205.0,205.0,,1,,100+,Other
cl010367314,https://collections.louvre.fr/ark:/53355/cl010367314,Le Christ mort sur les genoux de la Vierge,Département des Peintures,,"Romenay (France), Eglise Saint-Martin de Romenay",0,France,,,,,,,entrée - Collection de Louis XVIII,1821.0,1820.0,,,0,False,1820.0,206.0,205.0,,1,,100+,Other
cl010367444,https://collections.louvre.fr/ark:/53355/cl010367444,"Elisabeth-Philippe-Marie-Hélène de France, dite Madame Elisabeth",Département des Peintures,,"Versailles (France), Château - Domaine national de Versailles, salle d'exposition",0,"Labille-Guiard, Adélaïde",Q235647,,,toile,,,donation,1947.0,1788.0,,,0,False,1788.0,238.0,79.0,,1,,61-80,Gift
cl010367904,https://collections.louvre.fr/ark:/53355/cl010367904,L'union des poésies grecque et latine,Département des Peintures,,non exposé,0,"Le Roux, Hector",Q325338,,,huile sur toile,,,commande,,1889.0,,,0,False,1889.0,137.0,,,1,,,Other
cl010367905,https://collections.louvre.fr/ark:/53355/cl010367905,Junon à Nauplie,Département des Peintures,,non exposé,0,"Le Roux, Hector",Q325338,,,huile sur toile,,,commande,,1889.0,,,0,False,1889.0,137.0,,,1,,,Other
cl010380565,https://collections.louvre.fr/ark:/53355/cl010380565,Madeleine pénitente confortée par les anges,Département des Peintures,,non exposé,0,"De Óbidos, Josefa",Q269338,,,huile sur métal (cuivre),,,don manuel,2016.0,1679.0,,,0,False,1679.0,347.0,10.0,,1,,0-20,Other
cl010380583,https://collections.louvre.fr/ark:/53355/cl010380583,La Rotonde de Mars sous la Restauration,Département des Peintures,,non exposé,0,"Warlencourt, Joseph",Q3185779,,,huile sur toile,,,achat,2016.0,1800.0,1825.0,,0,False,1812.5,213.5,10.0,,1,,0-20,Purchase
cl010382306,https://collections.louvre.fr/ark:/53355/cl010382306,Saint Jean Baptiste,Département des Peintures,,"Avignon (France), Musée du Petit Palais",0,"Crivelli, Giovanni di Tommasino",,,,bois,,,don manuel,2016.0,1450.0,1500.0,,0,False,1475.0,551.0,10.0,,1,,0-20,Other
cl010389750,https://collections.louvre.fr/ark:/53355/cl010389750,"Portrait de Napoléon Bonaparte (1769-1821), Premier Consul",Département des Peintures,,"Rueil-Malmaison (France), Musée national des châteaux de Malmaison et Bois-Préau",0,"Girodet de Roucy-Trioson, Anne-Louis",Q433434,,,toile,,,legs,1896.0,1800.0,1840.0,,0,False,1820.0,206.0,130.0,,1,,100+,Bequest
cl010389756,https://collections.louvre.fr/ark:/53355/cl010389756,Blaise Pascal (1623-1662),Département des Peintures,,"Versailles (France), Château - Domaine national de Versailles",0,"Quesnel, François II",Q55091731,,,toile,,,legs,1900.0,1600.0,1700.0,,0,False,1650.0,376.0,126.0,,1,,100+,Bequest
cl010391683,https://collections.louvre.fr/ark:/53355/cl010391683,Joas sauvé de la persécution d'Athalie,Département des Peintures,"Salle 717, Aile Aile Denon, Niveau 1","Denon, [Peint] Salle 717 - Salvator Rosa",1,"Assereto, Gioacchino",Q2701986,,,huile sur toile,,,don de la Société des Amis du Louvre,2017.0,1600.0,1650.0,,0,False,1625.0,401.0,9.0,,1,,0-20,Other
cl010402773,https://collections.louvre.fr/ark:/53355/cl010402773,La Visitation,Département des Peintures,,"Angers (France), Conservation départementale du patrimoine de Maine-et-Loire",0,"Roussel, Amélie",,,,toile,,,achat,1847.0,1840.0,1860.0,,0,False,1850.0,176.0,179.0,,1,,100+,Purchase
cl010402803,https://collections.louvre.fr/ark:/53355/cl010402803,L'Assomption,Département des Peintures,,"Angers (France), Conservation départementale du patrimoine de Maine-et-Loire",0,"Gambard, Henri-Augustin",,,,toile,,,achat,1844.0,1840.0,1860.0,,0,False,1850.0,176.0,182.0,,1,,100+,Purchase
cl010407669,https://collections.louvre.fr/ark:/53355/cl010407669,La Parabole du bon grain et de l'ivraie,Département des Peintures,,non exposé,0,"Viani, Domenico Maria",Q5290110,,,huile sur métal (cuivre),,,donation sous réserve d'usufruit,2017.0,1690.0,,,0,False,1690.0,336.0,9.0,,1,,0-20,Other
cl010407671,https://collections.louvre.fr/ark:/53355/cl010407671,Saint Jean-Baptiste,Département des Peintures,,non exposé,0,Maître du retable d'Avila,,,,huile sur bois (chêne),,,achat en vente publique,2017.0,,1510.0,,0,False,1510.0,516.0,9.0,,1,,0-20,Other
cl010407672,https://collections.louvre.fr/ark:/53355/cl010407672,Sainte Agnès,Département des Peintures,,non exposé,0,Maître du retable d'Avila,,,,huile sur bois (chêne),,,achat en vente publique,2017.0,,1510.0,,0,False,1510.0,516.0,9.0,,1,,0-20,Other
cl010410489,https://collections.louvre.fr/ark:/53355/cl010410489,La Visitation,Département des Peintures,,"Paris (France), Église Sainte-Marguerite",0,"Suvée, Joseph Benoît",Q2564914,,,huile sur toile,,,saisie révolutionnaire,,1781.0,,,0,False,1781.0,245.0,,,1,,,Historic Collection
cl010416494,https://collections.louvre.fr/ark:/53355/cl010416494,La Naissance de la Vierge,Département des Peintures,,"Paris (France), Église Notre-Dame-de-l'Assomption",0,"Suvée, Joseph Benoît",Q2564914,,,huile sur toile,,,saisie révolutionnaire,,1779.0,,,0,False,1779.0,247.0,,,1,,,Historic Collection
cl010416624,https://collections.louvre.fr/ark:/53355/cl010416624,La Naissance de la Vierge,Département des Peintures,,"Paris (France), Cathédrale Notre-Dame de Paris",0,"Le Nain, Famille",,,,huile sur toile,,,saisie révolutionnaire,,1640.0,1645.0,,0,False,1642.5,383.5,,,1,,,Historic Collection
cl010417184,https://collections.louvre.fr/ark:/53355/cl010417184,Paysage avec figures et animaux. La petite chapelle entourée d'arbres,Département des Peintures,,non exposé,0,"Brueghel, Jan I",Q209050,,,,,,ancienne collection,,1600.0,1640.0,,0,False,1620.0,406.0,,,1,,,Historic Collection
cl010417205,https://collections.louvre.fr/ark:/53355/cl010417205,"Enfants dans un jardin, près d'un bassin",Département des Peintures,,"Paris (France), Mobilier National et manufactures des Gobelins, de Beauvais et de la Savonnerie",0,"Le Brun, Charles",Q271676,,,huile sur toile,,,commande de l'État,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Other
cl010417263,https://collections.louvre.fr/ark:/53355/cl010417263,Le Massacre des Innocents,Département des Peintures,,Marcelcave (France),0,"Le Brun, Charles",Q271676,,,huile sur toile,,,entrée - Collection de l'Académie royale de Peinture et de Sculpture,,1650.0,1700.0,,0,False,1675.0,351.0,,,1,,,Other
cl010417303,https://collections.louvre.fr/ark:/53355/cl010417303,"Fabricius, accompagné de sa famille, refuse les présents que Pyrrhus lui envoie",Département des Peintures,,"Libourne (France), Musée des Beaux-Arts et d'Archéologie, salle d'exposition",0,"Lagrenée, Louis Jean-François",Q1871782,,,huile sur toile,,,saisie révolutionnaire,,1777.0,,,0,False,1777.0,249.0,,,1,,,Historic Collection
cl010417845,https://collections.louvre.fr/ark:/53355/cl010417845,La Liberté rendue aux arts sous le règne de Louis XVI,Département des Peintures,,"Paris (France), Ministère de la Justice",0,"Suvée, Joseph Benoît",Q2564914,,,huile sur toile,,,saisie révolutionnaire,,1780.0,,,0,False,1780.0,246.0,,,1,,,Historic Collection
cl010418403,https://collections.louvre.fr/ark:/53355/cl010418403,Vierge à l'Enfant,Département des Peintures,,"La Roche-sur-Yon (France), Musée municipal",0,"Galimard, Auguste",Q766516,,,huile sur toile,,,commande,,1838.0,,,0,False,1838.0,188.0,,,1,,,Other
cl010420203,https://collections.louvre.fr/ark:/53355/cl010420203,La Vierge au lapin,Département des Peintures,"Salle 711, Aile Aile Denon, Niveau 1","Denon, [Peint] Salle 711 - Salle de la Joconde",1,"Manet, Édouard",Q40599,,,huile sur toile,,,legs,2017.0,1840.0,1860.0,,0,False,1850.0,176.0,9.0,,1,,0-20,Bequest
cl010420205,https://collections.louvre.fr/ark:/53355/cl010420205,Anges musiciens,Département des Peintures,"Salle 819, Aile Aile Richelieu, Niveau 2","Richelieu, [Peint] Salle 819 - Tradition et innovations à Cologne",1,Maître de Saint-Barthélemy,Q632385,,,huile sur bois,,,achat par préemption en vente publique,2017.0,1475.0,1525.0,,0,False,1500.0,526.0,9.0,,1,,0-20,Other
cl010420206,https://collections.louvre.fr/ark:/53355/cl010420206,Étude de jeune Grec,Département des Peintures,,non exposé,0,"Dubufe, Claude-Marie",Q509454,,,huile sur toile,,,achat,2017.0,1826.0,1827.0,,0,False,1826.5,199.5,9.0,,1,,0-20,Purchase
cl010420643,https://collections.louvre.fr/ark:/53355/cl010420643,Arbre généalogique des trente premiers sultans ottomans,Département des Arts de l'Islam,,"Louvre-Lens, Galerie du Temps",0,,,,67.0,"Matériau : Toile
Matériau/Technique : Peinture sur toile",Istanbul (= Constantinople) (Asie Mineure et Europe orientale->Turquie),,achat par préemption en vente publique,2017.0,1819.0,,,0,False,1819.0,207.0,9.0,,0,,0-20,Other
cl010420723,https://collections.louvre.fr/ark:/53355/cl010420723,La tombe de Patron,"Département des Antiquités grecques, étrusques et romaines",,non exposé,0,,,42.0,173.0,"Matériau : mortier (mortier blanc et marbre)
Technique : peinture (à fresque)
Précision technique : ciel gris bleu-terre ocre jaune dégradé-tuniques blanches et grises ombres brunes-feuillage vert-bande supérieure blanche-fond gris vert",Rome,,achat,1861.0,-25.0,0.0,ceinture|manteau|tunique|voile|bande|frise|offrande|coffret|corbeille|plateau|pied|chignon|personnage|petit garçon|femme|jeune fille|visite à la tombe|arbre|cyprès|olivier|pin|encadré de|marchant|portant|suivant|suivi de|tenant|derrière|en haut|fragment 1|registre supérieur|vers la droite|2|4|9|haut|restes|séparé par,38,False,-12.5,2038.5,165.0,7266.0,0,Q4 (largest),100+,Purchase
